timestamp,open,high,low,close,volume
2024-12-27 14:00:00,96385.1,96449.7,93440.0,94268.5,63839.292
2024-12-27 18:00:00,94268.5,94794.0,94186.9,94490.0,20494.146999999997
2024-12-27 22:00:00,94489.9,94641.0,94094.0,94510.6,12224.338
2024-12-28 02:00:00,94510.6,94762.3,94235.3,94586.6,7407.005
2024-12-28 06:00:00,94586.6,94678.2,94256.9,94541.8,7959.593999999999
2024-12-28 10:00:00,94541.9,94850.0,94432.7,94622.5,10127.366999999998
2024-12-28 14:00:00,94622.5,95346.1,94320.0,94991.7,22950.85
2024-12-28 18:00:00,94991.7,95185.6,94666.6,95127.4,6472.6320000000005
2024-12-28 22:00:00,95127.5,95700.0,94761.0,94818.8,11720.853
2024-12-29 02:00:00,94818.8,95245.2,94812.3,95088.3,5561.648
2024-12-29 06:00:00,95088.4,95286.4,94930.0,95150.1,5709.243
2024-12-29 10:00:00,95150.1,95251.2,94709.4,94890.1,8710.289
2024-12-29 14:00:00,94890.0,95195.0,93543.0,93902.2,35191.807
2024-12-29 18:00:00,93902.2,93902.2,93094.1,93303.4,21493.468999999997
2024-12-29 22:00:00,93303.4,94240.0,92961.8,93900.0,26219.997000000003
2024-12-30 02:00:00,93899.9,94051.0,93181.8,93540.0,14015.716
2024-12-30 06:00:00,93540.0,94048.9,93277.8,93855.4,15791.778999999999
2024-12-30 10:00:00,93855.3,94249.9,92569.0,92658.8,33081.398
2024-12-30 14:00:00,92659.0,94188.0,91510.0,93800.0,77460.708
2024-12-30 18:00:00,93800.0,95031.6,91850.0,92035.2,56053.425
2024-12-30 22:00:00,92035.1,93000.0,91900.0,92410.2,25116.579
2024-12-31 02:00:00,92410.4,92797.5,92210.4,92559.3,10882.771
2024-12-31 06:00:00,92559.4,94738.4,92533.6,94008.5,31855.631999999998
2024-12-31 10:00:00,94008.4,96032.1,93643.9,95567.4,40831.157
2024-12-31 14:00:00,95567.4,96254.3,93145.1,94082.8,56978.005000000005
2024-12-31 18:00:00,94082.8,94376.6,93426.1,93881.3,20845.334
2024-12-31 22:00:00,93881.3,94449.2,93343.4,93588.0,15676.251
2025-01-01 02:00:00,93587.9,94082.4,93502.0,93760.0,8949.587
2025-01-01 06:00:00,93760.0,93785.4,92796.5,93382.1,15323.979
2025-01-01 10:00:00,93382.1,94035.4,93160.0,93995.2,15031.088
2025-01-01 14:00:00,93995.3,94489.5,93622.7,94123.7,21331.624999999996
2025-01-01 18:00:00,94123.6,95161.2,93918.6,94962.4,15254.617000000002
2025-01-01 22:00:00,94962.4,95523.5,94357.4,94846.7,21933.28
2025-01-02 02:00:00,94846.6,96031.4,94786.8,95579.5,20229.997
2025-01-02 06:00:00,95579.6,96800.0,95326.9,96722.0,20927.253
2025-01-02 10:00:00,96721.9,96991.8,96403.9,96426.1,22767.816
2025-01-02 14:00:00,96426.0,97650.0,95910.8,96734.4,70159.326
2025-01-02 18:00:00,96734.4,97822.4,96372.5,97180.0,25059.134
2025-01-02 22:00:00,97180.0,97180.1,96622.0,96960.5,12365.962
2025-01-03 02:00:00,96960.6,97325.7,96555.0,96727.3,10360.467
2025-01-03 06:00:00,96727.3,96884.6,96061.5,96511.8,19841.542
2025-01-03 10:00:00,96511.8,96886.1,96362.3,96464.1,13553.002
2025-01-03 14:00:00,96464.0,98423.0,96464.0,97986.8,47867.993
2025-01-03 18:00:00,97986.8,98949.0,97955.0,98222.7,22890.602
2025-01-03 22:00:00,98222.6,98481.1,97762.1,97990.4,11127.720000000001
2025-01-04 02:00:00,97990.4,98272.6,97811.0,98087.3,9368.407000000001
2025-01-04 06:00:00,98087.3,98300.0,97438.2,97644.3,13624.651999999998
2025-01-04 10:00:00,97644.3,98032.1,97543.1,97924.4,10578.413
2025-01-04 14:00:00,97924.3,98117.6,97472.0,97982.5,13973.687
2025-01-04 18:00:00,97982.6,98760.9,97858.0,98335.8,13717.005000000001
2025-01-04 22:00:00,98335.8,98461.1,98001.1,98086.6,7612.808999999999
2025-01-05 02:00:00,98086.6,98496.3,98030.0,98307.4,7185.751000000001
2025-01-05 06:00:00,98307.3,98463.4,97596.0,97620.0,10886.98
2025-01-05 10:00:00,97619.9,97988.0,97520.6,97654.6,10487.83
2025-01-05 14:00:00,97654.5,98297.3,97227.0,97695.1,19600.836
2025-01-05 18:00:00,97695.1,98687.6,97530.0,98475.4,15525.465
2025-01-05 22:00:00,98475.4,98852.6,97872.6,98735.7,18373.211000000003
2025-01-06 02:00:00,98735.7,99886.7,98603.5,99560.0,32130.634
2025-01-06 06:00:00,99560.0,99748.2,98894.0,98968.3,20419.620000000003
2025-01-06 10:00:00,98968.4,99680.0,98662.7,99452.5,24318.217
2025-01-06 14:00:00,99452.4,102444.0,98670.0,101795.3,94415.944
2025-01-06 18:00:00,101795.2,102298.8,101520.0,101566.5,20238.052
2025-01-06 22:00:00,101566.6,102762.1,101560.0,101873.9,18153.546
2025-01-07 02:00:00,101873.9,101979.9,101459.4,101698.8,10180.97
2025-01-07 06:00:00,101698.8,101986.1,101580.0,101682.6,10215.641
2025-01-07 10:00:00,101682.7,101682.7,100435.4,100590.0,32231.005
2025-01-07 14:00:00,100590.1,100833.1,96530.8,97250.9,134502.413
2025-01-07 18:00:00,97250.8,97514.7,96153.0,96475.7,48680.042
2025-01-07 22:00:00,96475.7,97242.2,96377.5,96867.0,20319.125
2025-01-08 02:00:00,96867.1,97143.9,96010.0,96454.6,24670.053
2025-01-08 06:00:00,96454.7,96605.5,95222.0,95401.0,36979.013999999996
2025-01-08 10:00:00,95400.9,96015.8,94480.7,95343.6,41531.46000000001
2025-01-08 14:00:00,95343.5,96064.5,92500.0,93974.8,90761.51800000001
2025-01-08 18:00:00,93974.8,95080.0,93509.8,94422.8,47698.691
2025-01-08 22:00:00,94422.8,95358.7,94414.0,94953.4,17025.208
2025-01-09 02:00:00,94953.4,95011.0,93405.3,94428.9,33084.501000000004
2025-01-09 06:00:00,94429.0,94582.0,92700.0,93472.0,39737.966
2025-01-09 10:00:00,93472.1,93832.8,91800.0,91926.8,40268.96
2025-01-09 14:00:00,91926.8,94644.8,91747.0,92656.5,70607.859
2025-01-09 18:00:00,92656.6,93259.4,91055.8,92065.9,54186.978
2025-01-09 22:00:00,92065.7,93122.4,91596.0,93056.1,24154.411
2025-01-10 02:00:00,93056.1,94208.1,92978.8,93924.9,19874.163
2025-01-10 06:00:00,93924.9,94975.2,93690.3,94734.9,26636.376
2025-01-10 10:00:00,94735.0,95239.9,92702.0,93522.0,57447.826
2025-01-10 14:00:00,93522.1,95882.5,92173.6,95759.2,106975.75200000001
2025-01-10 18:00:00,95759.2,95759.2,94309.2,94582.8,35713.743
2025-01-10 22:00:00,94582.9,94915.0,94164.1,94391.5,10407.078
2025-01-11 02:00:00,94391.5,94464.0,93802.1,94317.8,10594.872
2025-01-11 06:00:00,94317.7,94394.3,94000.0,94296.1,9112.635
2025-01-11 10:00:00,94296.1,94757.9,94260.0,94339.1,10505.926
2025-01-11 14:00:00,94339.2,94680.3,93943.0,94116.4,13232.275
